burst_behavior,burst_index,cv,freq_variance,kurtosis,modalirity_burst,name,nu,pause_index,pause_ratio,skewness,temp,x,y
0.0,0.0,1.03568061281,98.8395904437,15.1792602322,0.0,Cell#080,0.928064154643,15.4,39.4440944882,3.04125972763,28.0,275.6,80.4
0.0,0.0,1.57461232413,99.3286087281,11.9161398856,0.0,Cell#082,0.964257382974,5.85714285714,21.1465517241,3.00555204467,28.0,278.5,114.8
0.0,0.0,0.682197317133,99.6265870052,1.61588094801,0.0,Cell#088,0.776155478336,11.0,155.372727273,0.141291045147,28.0,307.2,45.9
0.0,0.0,0.8997689399,96.8777484609,6.17620205269,0.0,Cell#094,0.973572918133,1.0,1.0,1.97937306048,28.0,335.9,109.1
0.0,0.0,0.932856268584,98.4598459846,6.17444711066,0.0,Cell#097,0.909288013073,3.17391304348,8.06033333333,1.60074854212,28.0,353.1,57.4
0.0,0.0,1.87862650586,99.7724974722,8.41043436507,0.037037037037,Cell#099,1.01591596282,1.54545454545,11.3074101247,2.47785948405,28.0,370.4,68.9
0.0,0.0,1.07986797399,99.1729841489,9.23395652373,0.0,Cell#103,1.09877835377,4.125,13.0325047801,2.23145629703,28.0,402.0,94.7
0.0,0.0,1.01672193269,98.9764585466,9.52949622013,0.0,Cell#111,0.914692288177,2.42424242424,5.68189120955,2.25091464451,28.0,465.1,74.6
0.0,0.0,1.25238048632,98.4123753308,12.8423474431,0.0,Cell#121,1.49264784297,1.0,1.0,3.30285415035,28.0,531.2,109.1
0.0,0.0,1.26691924766,99.5316159251,9.38951215454,0.0181818181818,Cell#126,0.993286846424,4.09090909091,14.0213498623,2.53227330847,28.0,557.0,134.9
0.0,0.0,1.11261829876,99.2588017295,5.22091136422,0.0,Cell#127,1.25761125195,9.0,64.9703703704,1.76744153428,28.0,559.9,109.1
0.0,0.0,1.31831116252,98.4564236523,8.50198504349,0.0,Cell#129,1.31360175376,1.0,1.0,2.47367188851,28.0,571.3,120.6
0.0,0.0,0.94100822396,98.9597975822,3.83646583605,0.0,Cell#134,1.24663153593,6.0,57.6376811594,1.33535037933,28.0,605.8,149.3
0.0,0.0,1.19773178625,99.2211838006,4.52927263947,0.0,Cell#140,1.13374103179,11.0,105.014814815,1.58362658422,28.0,634.5,163.7
0.0,0.0,0.882360501227,98.1562774363,3.59861637681,0.0,Cell#143,0.89950580642,6.71428571429,22.7769784173,1.18611406506,28.0,643.1,209.6
0.0,0.0,1.20958184876,99.520383693,7.40200934233,0.0,Cell#144,1.13332266825,10.0,53.1853785901,2.08689398623,28.0,648.9,195.2
0.0,0.0,0.943804408824,98.87342611,12.099177801,0.0,Cell#146,1.00123234366,8.57142857143,25.7232142857,2.52794145943,28.0,654.6,232.6
0.0,0.0,0.753451736834,97.4004424779,3.39257793992,0.0,Cell#150,0.941576353578,30.0,140.952380952,1.0057030246,28.0,666.1,238.3
0.0,0.0,1.30851200097,99.1858887381,10.9137365447,0.0,Cell#151,1.56135524114,7.5,57.4896551724,2.89802942887,28.0,683.3,192.4
0.0,0.0,1.09789407648,96.7792863909,5.34187396643,0.0,Cell#001,1.20422738816,1.0,1.0,1.84828935542,28.0,155.0,114.8
0.0,0.0,0.928860991076,97.7728285078,6.67776676202,0.0,Cell#002,1.09529592725,1.0,1.0,2.02180565499,28.0,157.9,91.9
0.0,0.0,1.14519251213,99.1491491491,20.8342776452,0.0,Cell#003,1.02239669839,8.42857142857,24.879049676,3.89235503565,28.0,169.4,80.4
0.0,0.0,0.791931556147,96.6887417219,6.6970380331,0.0,Cell#005,0.965092238472,1.0,1.0,1.82625287795,28.0,183.8,80.4
0.0,0.0,0.778377771498,96.5881397238,4.66601060195,0.0,Cell#008,0.867793271207,21.5,71.8068965517,1.4611923619,28.0,201.0,100.5
0.0,0.0,1.27660732099,98.4692061232,14.4120456844,0.0,Cell#012,1.01871942977,40.0,143.755244755,3.3523293239,28.0,218.2,34.5
0.0,0.0,1.64829951126,98.8505747126,19.0990042176,0.0,Cell#013,1.37924782177,1.0,1.0,4.09663232385,28.0,218.2,77.5
0.0,0.0,1.17343902801,99.3733978923,5.27775473571,0.0,Cell#015,1.38782998166,7.0,57.4609375,1.86205351179,28.0,226.8,45.9
0.0,0.0,1.62303050448,98.8356766257,29.9325852236,0.0,Cell#044,1.12023156704,1.0,1.0,5.11523625946,28.0,387.6,86.1
0.0,0.0,1.0089920027,98.7402519496,3.41037113292,0.0,Cell#045,0.944732117086,15.0,74.7244094488,1.34705121146,28.0,399.1,97.6
0.0,0.0,0.763790536726,95.0222222222,5.29781671595,0.0,Cell#049,0.795686215987,1.0,1.0,1.57681949117,28.0,422.1,51.7
0.0,0.0,1.06625836621,98.2376636455,8.75946019548,0.0,Cell#057,1.14286294979,28.0,103.896296296,2.3406950946,28.0,479.5,86.1
0.0,0.0,1.25547025161,97.3867595819,5.08774661283,0.0,Cell#061,1.41674458658,1.0,1.0,1.82844946187,28.0,493.8,66.0
0.0,0.0,1.39460085928,98.958550302,4.83377899984,0.0,Cell#064,1.54869199897,1.0,1.0,1.87929492271,28.0,505.3,109.1
0.0,0.0,0.818883292513,98.0718954248,1.41470198688,0.0,Cell#009,0.841379872275,1.0,1.0,0.216968428023,28.0,114.8,172.3
0.0,0.0,0.758050554856,95.4348870735,4.34420749851,0.0,Cell#028,1.05580586131,1.0,1.0,1.39374915092,28.0,226.8,223.9
0.0,0.0,1.30431818998,99.4871794872,8.53448891672,0.0,Cell#037,1.16188235958,9.33333333333,51.3133159269,2.47920135938,28.0,252.7,275.6
0.0,0.0,2.1003555964,99.7025852208,9.73235913283,0.0,Cell#039,1.4334851972,4.25,26.5193133047,2.8741295331,28.0,261.3,246.9
0.0,0.0,1.06252191813,96.7913345596,9.21408873099,0.0,Cell#047,1.3618501595,1.0,1.0,2.55713086012,28.0,298.6,275.6
0.0,0.0,0.717789924152,97.7886977887,3.0275520504,0.0,Cell#048,0.878891372148,18.5,58.837398374,0.907110383458,28.0,298.6,246.9
0.0,0.0,1.87692675349,99.3290391841,11.8949148657,0.0,Cell#074,0.887596972148,7.6,31.6074626866,3.1050907518,28.0,427.8,241.2
0.0,0.0,1.84110707774,99.0992466426,13.2952945057,0.0,Cell#081,1.38633400446,1.0,1.0,3.29473605489,28.0,456.5,258.4
0.0,0.0,1.75554972916,99.6299985769,7.77723481257,0.0,Cell#114,1.0465772868,5.0,52.6457564576,2.50097576294,28.0,591.4,246.9
0.0,0.0,1.37283331899,98.7453224741,4.56231988765,0.0,Cell#132,1.50463906173,1.0,1.0,1.7630776524,28.0,689.1,172.3
0.0,0.0,1.37182650667,99.3304086816,9.28200970263,0.0,Cell#008,1.295752175,12.0,73.8686131387,2.39775982498,28.0,80.4,180.9
0.0,0.0,0.98514489385,97.4683544304,5.68640815155,0.0,Cell#018,1.22244735817,1.0,1.0,1.69138745715,28.0,137.8,109.1
0.0,0.0,1.78608567913,99.7615553925,17.1555303862,0.0,Cell#022,1.39901423275,6.0,37.4920318725,3.78473532532,28.0,163.7,134.9
0.0,0.0,1.85109668008,99.4946432181,20.0935252311,0.0,Cell#032,1.24323029415,6.75,33.7213740458,4.07420728545,28.0,229.7,166.5
0.0,0.0,0.646081938095,97.4774774775,2.68108331915,0.0,Cell#037,0.874622560563,1.0,1.0,0.0741334865944,28.0,267.0,175.1
0.0,0.0,0.801485730356,96.3926670609,2.24435862162,0.0,Cell#041,0.926110278764,1.0,1.0,0.568147887261,28.0,287.1,198.1
0.0,0.0,1.0485509039,97.2413793103,2.86289601987,0.0,Cell#048,0.779641936096,14.0,52.0023640662,1.09775686658,28.0,327.3,235.4
0.0,0.0,1.61423991019,98.9035704245,8.28508814702,0.0,Cell#050,0.875973423203,35.0,152.151079137,2.42094074979,28.0,347.4,235.4
0.0,0.0,0.93727740025,98.2156710628,6.22357068483,0.0,Cell#051,0.913946645672,12.0,34.3188405797,1.81122586042,28.0,347.4,252.7
0.0,0.0,2.32443158174,99.6526114039,18.5966335108,0.0,Cell#052,1.56834542115,22.0,146.821705426,4.11908192615,28.0,356.0,189.5
0.0,0.0,1.08577846898,98.3378870674,7.29831211141,0.0,Cell#059,1.38071617351,1.0,1.0,2.07472731553,28.0,396.2,201.0
0.0,0.0,0.803909643564,97.6710334789,2.33651923437,0.0,Cell#060,0.801511525923,6.3,17.6386806597,0.81947585186,28.0,399.1,183.8
0.0,0.0,0.791523192794,98.8063660477,3.35581598384,0.0,Cell#065,1.02643578032,11.0,74.4528301887,0.917290961239,28.0,433.5,229.7
0.0,0.0,0.829739244096,97.3268529769,3.645218842,0.0,Cell#066,1.0804114011,18.0,80.2777777778,1.14387967712,28.0,442.1,195.2
0.0,0.0,2.008166856,99.5260663507,28.258292748,0.0,Cell#067,1.17732154101,6.6,29.8740629685,4.96914697617,28.0,445.0,212.5
0.0,0.0,1.11685695271,98.7654320988,2.33936218294,0.0,Cell#093,0.929865047426,3.42857142857,15.9935553169,0.935125774303,28.0,617.3,132.1
0.0,0.0,1.25470746804,98.3512544803,10.8993875817,0.0,Cell#096,0.785136328714,3.10526315789,7.9732926364,2.59862050162,28.0,631.6,83.3
0.0,0.0,2.62296171812,99.6470069128,30.7623379432,0.0,Cell#105,1.0116351414,3.44444444444,15.5228915663,5.29772142243,28.0,666.1,20.1
0.0,0.0,0.897098952219,97.8623718887,4.46577866335,0.0,Cell#109,1.21369261444,1.0,1.0,1.40740318553,28.0,697.7,45.9
0.0,0.0,1.00998740238,98.0519480519,4.11899117554,0.0,Cell#110,0.906941696862,10.75,39.595323741,1.40090817007,28.0,712.0,31.6
0.0,0.0,0.732145895637,90.8550185874,2.4339897388,0.0,Cell#004,0.717043666623,1.0,1.0,0.890576544978,28.0,28.7,100.5
0.0,0.0,0.573204792702,90.4761904762,3.7066501267,0.0,Cell#010,0.617442149924,1.0,1.0,1.09182163168,28.0,66.0,229.7
0.0,0.0,0.986620761658,99.0090600227,7.50768755028,0.0,Cell#011,1.32324178145,17.0,122.214814815,2.08900444194,28.0,77.5,80.4
0.0,0.0,0.478701326265,96.0923623446,2.35724060856,0.0,Cell#017,0.534720431547,60.0,192.172131148,0.453179798693,28.0,97.6,172.3
0.0,0.0,0.7457911354,95.6117021277,5.10371755004,0.0,Cell#019,0.826005514426,1.0,1.0,1.61780401241,28.0,97.6,201.0
0.0,0.0,0.766478713029,97.3441734417,3.31204016497,0.0,Cell#032,0.908649610208,25.0,131.570469799,1.01908539378,28.0,152.2,126.3
0.0,0.0,0.897788139802,98.8430947216,2.61633833887,0.0,Cell#034,1.13070371271,13.0,107.515151515,0.804769849522,28.0,163.7,77.5
0.0,0.0,0.589966872756,93.0992736077,4.8606089953,0.0,Cell#037,0.69219336782,1.0,1.0,1.29098228678,28.0,175.1,132.1
0.0,0.0,0.905308548153,96.7140853536,4.95049624693,0.0,Cell#039,0.989325131105,1.0,1.0,1.57196563367,28.0,186.6,114.8
0.0,0.0,0.673357254141,96.0526315789,9.63329258785,0.0,Cell#052,0.705637037181,4.13793103448,6.65030674847,2.1353542588,28.0,244.0,74.6
0.0,0.0,0.490824598331,89.6764252696,3.53774692323,0.0,Cell#061,0.53659119351,1.0,1.0,0.977343037247,28.0,290.0,91.9
0.0,0.0,0.500956550674,95.2526799387,3.93686644619,0.0,Cell#062,0.637568034171,73.0,190.061068702,0.937272503151,28.0,295.7,63.2
0.0,0.0,0.507784924295,95.3389830508,5.41140417049,0.0,Cell#063,0.569246747449,20.4,43.1292834891,1.28113386734,28.0,304.3,74.6
0.0,0.0,0.569613692605,91.8392204629,2.9595941705,0.0,Cell#064,0.681025242483,1.0,1.0,0.760672617319,28.0,304.3,45.9
0.0,0.0,1.03165901524,98.8770685579,3.9545127728,0.0,Cell#069,1.25187302388,17.0,132.391304348,1.45151074547,28.0,341.7,63.2
0.0,0.0,0.691462614666,92.3493044822,2.93178197302,0.0,Cell#073,0.726772722669,1.0,1.0,0.957366920745,28.0,361.8,112.0
0.0,0.0,0.538561592676,91.7336394948,4.49184670557,0.0,Cell#077,0.655309193687,1.0,1.0,1.14633608489,28.0,381.9,100.5
0.0,0.0,1.18571150095,98.6878075451,20.3744614262,0.0,Cell#079,0.878780510274,11.6666666667,30.299112801,3.83611109149,28.0,410.6,86.1
0.0,0.0,0.471823526956,96.2138084633,4.18423963381,0.0,Cell#084,0.543156253763,33.3333333333,71.2345360825,0.989636276113,28.0,433.5,20.1
0.0,0.0,0.867276616148,96.8620485494,1.82042490453,0.0,Cell#085,0.912256836617,1.0,1.0,0.488003428207,28.0,445.0,60.3
0.0,0.0,1.10717989224,98.111227702,2.718052729,0.0,Cell#090,1.23188023807,1.0,1.0,1.01730377831,28.0,473.7,25.8
0.0,0.0,0.439997755134,87.5789473684,3.91618467882,0.0,Cell#091,0.437953727026,1.0,1.0,1.03458509809,28.0,476.6,126.3
0.0,0.0,0.785882144012,94.5508100147,5.75627071467,0.0,Cell#102,0.805103489246,1.0,1.0,1.83685428357,28.0,542.6,54.6
0.0,0.0,0.766081271776,90.237899918,4.34700993167,0.0,Cell#109,1.00302581529,1.0,1.0,1.48684884601,28.0,585.7,129.2
0.0,0.0,0.502831267972,89.905362776,6.65581724389,0.0,Cell#114,0.50731839184,1.0,1.0,1.68486793701,28.0,597.2,137.8
0.0,0.0,1.0326771012,95.1355661882,8.74372342309,0.0,Cell#120,0.98209849348,1.0,1.0,2.52134771464,28.0,637.4,140.7
0.0,0.0,0.494825856602,91.3233155599,2.38866288177,0.0,Cell#001,0.529076159471,1.0,1.0,-0.134872154413,32.0,5.7,157.9
0.0,0.0,1.0611770214,99.7102499095,7.21146175799,0.0344827586207,Cell#014,1.18109552826,9.0,52.7635869565,1.93304230442,32.0,91.9,137.8
0.0,0.0,0.347032750496,79.9508599509,3.85576047106,0.0,Cell#027,0.302439337917,1.0,1.0,0.575386904535,32.0,146.4,146.4
0.0,0.0,0.679728999394,99.1771539206,2.73302685943,0.0,Cell#059,0.890151013728,15.0,132.188034188,0.700204051796,32.0,298.6,232.6
0.0,0.0,0.94514768705,99.162371134,5.48114206877,0.0,Cell#060,1.00638764606,9.6,36.3932038835,1.55344646307,32.0,307.2,252.7
0.0,0.0,0.890546328864,98.9259468626,2.27196454911,0.0,Cell#061,1.0075052547,8.0,49.2703412073,0.672679623823,32.0,307.2,298.6
0.0,0.0,0.745213154714,94.8884089273,1.82411275342,0.0,Cell#063,0.827904966842,1.0,1.0,0.503524591331,32.0,321.6,255.5
0.0,0.0,1.53711346943,99.6087636933,13.2143751819,0.0,Cell#066,1.1267817212,4.66666666667,23.6612702366,3.02226211249,32.0,350.3,206.7
0.0,0.0,0.882627646722,98.536036036,4.46006585923,0.0,Cell#071,0.994029000146,10.6666666667,49.7684729064,1.37748719908,32.0,384.7,298.6
0.0,0.0,0.746536806965,96.2722852512,3.68355029864,0.0,Cell#073,0.810338238128,6.83333333333,15.8371375694,1.12954128743,32.0,393.3,235.4
0.0,0.0,1.49065800688,99.5115995116,3.70092877348,0.0,Cell#079,1.42386218522,1.25,13.4700374532,1.53777857299,32.0,422.1,267.0
0.0,0.0,0.526614612217,89.6670493685,2.56393209313,0.0,Cell#080,0.66459042466,1.0,1.0,0.494982552639,32.0,424.9,298.6
0.0,0.0,0.946307518339,96.8272620447,5.77926019928,0.0,Cell#086,0.797853596173,6.75,15.1162372678,1.81448917683,32.0,459.4,235.4
0.0,0.0,0.479387709532,91.3843175218,2.5935579565,0.0,Cell#087,0.61273502751,1.0,1.0,-0.0768078096915,32.0,462.2,264.1
0.0,0.0,0.929310031596,98.6801242236,3.08173633633,0.0,Cell#090,0.877692509651,13.3333333333,56.7868421053,1.18900602794,32.0,482.3,252.7
0.0,0.0,0.825210448156,99.4082840237,2.82938926579,0.0,Cell#093,1.0861323472,16.0,142.92173913,0.84501971941,32.0,508.2,235.4
0.0,0.0,0.770111609059,97.6290097629,5.42359987489,0.0,Cell#099,0.816686433168,10.375,24.8582375479,1.60467572753,32.0,557.0,249.8
0.0,0.0,0.823003978074,98.0617372577,1.6715717581,0.0,Cell#105,0.914656013629,8.33333333333,45.9126213592,0.308768426639,32.0,588.6,186.6
0.0,0.0,1.21750432959,98.6410871303,26.284385276,0.0,Cell#106,0.595374466576,9.66666666667,17.6117504543,4.66487756472,32.0,591.4,146.4
0.0,0.0,1.16711150318,99.301242236,15.6205227327,0.0,Cell#119,1.07201151011,43.0,175.728813559,3.21917935873,32.0,637.4,189.5
0.0,0.0,0.972193406152,98.7716763006,4.05986870351,0.0,Cell#121,0.907116794017,14.6666666667,58.6253298153,1.40550209236,32.0,654.6,166.5
0.0,0.0,0.931422115651,98.4555984556,1.97543602396,0.0,Cell#010,0.982076932304,6.5,37.0077821012,0.587160990653,32.0,109.1,83.3
0.0,0.0,0.765229193877,98.3293556086,5.58479060243,0.0,Cell#015,0.882144274136,8.11111111111,19.9296116505,1.40368797477,32.0,126.3,97.6
0.0,0.0,1.39057759165,98.5133020344,38.6773477642,0.0,Cell#037,0.637798218511,1.26785714286,2.34539773467,5.13564735128,32.0,189.5,63.2
0.0,0.0,0.585653633843,96.2384259259,3.96692903616,0.0,Cell#108,0.820093755176,1.0,1.0,1.14517095274,32.0,436.4,112.0
0.0,0.0,0.577648753231,96.3583815029,3.46836722174,0.0,Cell#110,0.805351615982,1.0,1.0,0.940404809297,32.0,439.3,100.5
0.0,0.0,0.773030904333,88.5109337036,2.31482500529,0.0,Cell#137,0.852532490653,1.0,1.0,0.805146664161,32.0,568.5,134.9
0.0,0.0,0.514817129016,98.3510011779,3.19843888233,0.0,Cell#157,0.674338292037,14.3333333333,53.4887780549,0.437532556472,32.0,637.4,183.8
0.0,0.0,1.11479688407,99.237653298,3.35757405759,0.0,Cell#015,1.27201025338,9.5,70.0428015564,1.17776214886,32.0,60.3,166.5
0.0,0.0,1.94655484131,99.7394636015,6.08016728913,0.0,Cell#044,1.76713891231,15.0,143.931623932,2.15661658496,32.0,189.5,63.2
0.0,0.0,0.755314050966,99.2607526882,2.64966274282,0.0,Cell#076,1.01633543819,13.0,137.967213115,0.582486873351,32.0,321.6,86.1
0.0,0.0,1.14781181106,98.0718667835,13.1045831837,0.0,Cell#114,0.958124261259,11.75,37.4143835616,2.81920255693,32.0,502.4,100.5
0.0,0.0,2.14546261986,99.7385494335,8.61825711377,0.0,Cell#119,0.826215242374,11.0,135.480314961,2.73315263027,32.0,542.6,114.8
0.0,0.0,1.01503552599,99.3449288457,3.509736529,0.0,Cell#121,1.2808825824,12.0,138.294573643,1.18146265515,32.0,551.3,132.1
0.0,0.0,1.77525562259,99.6357361963,9.47243515063,0.0,Cell#124,1.38510948151,3.8,29.2919818457,2.83219271609,32.0,562.7,120.6
0.0,0.0,0.588437944298,98.5032074127,1.99625661432,0.0,Cell#130,0.744369286826,7.66666666667,49.9717948718,-0.127945524026,32.0,597.2,103.4
0.0,0.0,0.810666997772,98.8267148014,2.89009756462,0.0,Cell#140,0.888113717741,22.5,85.4362934363,0.962135493199,32.0,669.0,137.8
0.0,0.0,1.28762635492,98.1893265565,7.23217649555,0.0,Cell#011,1.04426214196,1.0,1.0,2.34761712356,32.0,86.1,186.6
0.0,0.0,1.40057694771,99.4742030891,15.725053928,0.0,Cell#013,1.19833629653,16.0,68.4016393443,3.38964496555,32.0,100.5,229.7
0.0,0.0,1.46304141131,98.9449672084,13.7152840697,0.0,Cell#017,1.11707539729,34.0,146.423357664,3.35740608597,32.0,120.6,149.3
0.0,0.0,2.64012709345,99.6262118911,11.4941573592,0.0,Cell#018,2.35170409402,3.33333333333,28.6148325359,3.31797819692,32.0,120.6,203.8
0.0,0.0,0.968963083597,98.3546617916,4.56316220591,0.0,Cell#021,0.972823056077,12.0,48.4962962963,1.42038609892,32.0,132.1,120.6
0.0,0.0,1.32483450375,98.8121602577,6.86665697436,0.0,Cell#027,1.63283624654,1.0,1.0,2.31248205261,32.0,169.4,120.6
0.0,0.0,1.60469527507,99.752972055,5.02119801121,0.0,Cell#035,1.70429366866,5.5,65.6730769231,1.91682802879,32.0,186.6,89.0
0.0,0.0,2.26858097846,99.5130434783,14.6597449608,0.0,Cell#040,1.44242708706,6.33333333333,33.8268292683,3.55807198701,32.0,203.8,146.4
0.0,0.0,2.00392065308,99.6460506706,11.7654102323,0.0,Cell#044,1.14376548228,4.8,30.6886503067,3.18849695518,32.0,215.3,169.4
0.0,0.0,1.04327374822,98.5074626866,4.24952868097,0.0,Cell#045,0.975999353463,9.0,37.8042226488,1.40915329946,32.0,223.9,143.6
0.0,0.0,0.900851848105,99.0189208129,4.09715260573,0.0,Cell#047,0.978368534808,19.0,82.2489626556,1.34881029657,32.0,223.9,91.9
0.0,0.0,1.10948069018,98.8771929825,10.3524770848,0.0,Cell#048,0.885608730178,4.66666666667,12.1220238095,2.32978529559,32.0,232.6,60.3
0.0,0.0,1.29459240358,99.3387004025,6.58263879299,0.0,Cell#050,1.29358957225,20.0,133.983739837,2.19559858712,32.0,235.4,80.4
0.0,0.0,2.07426261851,99.543205177,19.5931083085,0.0,Cell#054,1.00346773582,7.0,32.2617960426,4.01177203843,32.0,249.8,97.6
0.0,0.0,1.05364027761,98.1595092025,60.7359572189,0.0,Cell#056,0.584549780626,31.75,54.3405017921,6.9220783029,32.0,252.7,66.0
0.0,0.0,0.962519163399,99.2140424417,2.48862711389,0.0,Cell#058,1.15903887375,13.0,144.930769231,0.903099945707,32.0,261.3,114.8
0.0,0.0,0.744638817156,97.2789115646,4.25672738834,0.0,Cell#061,0.85266831906,4.15,9.07126348228,1.09656128751,32.0,278.5,137.8
0.0,0.0,1.96488221905,98.9467691432,19.2441008288,0.0,Cell#064,0.922038983118,10.75,34.9581151832,4.16903786943,32.0,295.7,57.4
0.0,0.0,1.19688828362,99.0642698843,5.46711374645,0.0,Cell#067,1.36813362005,17.0,133.028985507,1.87788360435,32.0,307.2,103.4
0.0,0.0,1.01346245977,97.9275791391,7.85693603487,0.0,Cell#069,1.32888647647,1.0,1.0,2.29674190318,32.0,315.8,112.0
0.0,0.0,1.22227463065,99.3156544055,4.52841501242,0.0142857142857,Cell#070,0.79869490237,2.55,8.22171077867,1.60617030712,32.0,321.6,132.1
0.0,0.0,1.08963310982,98.8860598345,4.95454664623,0.0,Cell#071,1.1861868943,22.0,145.837037037,1.68977289569,32.0,333.0,97.6
0.0,0.0,0.887535314685,90.2127659574,3.38585619222,0.0,Cell#072,1.00867663755,15.0,27.7328767123,1.46273310484,32.0,333.0,57.4
0.0,0.0,2.45320258657,99.7456441562,13.3275272002,0.0,Cell#074,2.0144331668,4.33333333333,33.6857855362,3.51869458923,32.0,344.5,97.6
0.0,0.0,1.18997597558,98.8174427199,5.47824141679,0.0,Cell#075,0.849937554599,4.0,13.3693962941,1.74691560068,32.0,356.0,48.8
0.0,0.0,0.735305758388,91.5019762846,2.61694077511,0.0,Cell#076,0.837341869037,9.5,20.90625,0.886717713662,32.0,364.6,68.9
0.0,0.0,2.11049725831,99.6425240908,15.4493908368,0.0,Cell#083,1.32190923234,3.5,23.1075401731,3.62275751743,32.0,381.9,103.4
0.0,0.0,1.43659626923,99.4914346895,11.733788368,0.0,Cell#084,1.19676450073,6.0,30.8841010401,2.87906777703,32.0,390.5,120.6
0.0,0.0,1.11072028448,99.1393222162,6.75321630039,0.0,Cell#085,1.08031137454,8.5,33.9096385542,1.91189162449,32.0,393.3,100.5
0.0,0.0,1.32355180755,98.9059080963,9.08493278379,0.0,Cell#088,0.876236873881,3.42857142857,11.2433581296,2.44075778871,32.0,407.7,91.9
0.0,0.0,2.50349363704,99.6687788018,12.4526864001,0.0,Cell#092,1.29091244826,3.4,23.938366718,3.28416449866,32.0,436.4,109.1
0.0,0.0,1.57912571034,99.3333333333,6.17679470038,0.0,Cell#096,1.16512784735,5.5,37.4765478424,2.11976509682,32.0,459.4,160.8
0.0,0.0,1.56720686396,99.3651979089,40.230549945,0.0,Cell#100,0.934793064136,3.35,9.06989044201,5.43928748313,32.0,488.1,112.0
0.0,0.0,1.13898855093,99.2173389524,11.1787436328,0.0,Cell#103,0.990462260499,10.8,32.8785488959,2.72354804115,32.0,502.4,91.9
0.0,0.0,1.39117355308,99.2063492063,5.94675521381,0.0,Cell#104,1.16168306477,11.5,54.1056910569,2.001780674,32.0,505.3,143.6
0.0,0.0,1.64964067408,99.3839835729,26.6808345358,0.0,Cell#105,0.877364322741,2.42857142857,8.00572450805,4.42925242653,32.0,505.3,160.8
0.0,0.0,1.21437213945,98.7638533674,9.4285798649,0.0,Cell#107,1.04329176673,19.5,76.4270072993,2.58209098171,32.0,516.8,114.8
0.0,0.0,1.46293811412,98.9351403679,5.3336738728,0.0,Cell#110,1.08957461734,8.0,42.8170731707,1.88826617358,32.0,536.9,166.5
0.0,0.0,3.27329328582,99.6887820059,21.7348477046,0.0,Cell#111,1.30326759289,1.4,8.32232011747,4.58717450908,32.0,539.8,126.3
0.0,0.0,1.2085742592,98.6826347305,3.40749511226,0.0,Cell#124,1.09920016943,7.0,43.3542168675,1.39713550063,32.0,628.8,189.5
0.0,0.0,1.1408813973,98.6772486772,3.50095176906,0.0,Cell#002,0.705106192717,1.36170212766,3.82502099076,1.28366535637,32.0,8.6,221.1
0.0,0.0,0.773773133565,96.875,5.45422157464,0.0,Cell#007,0.998761946687,1.0,1.0,1.30784917352,32.0,23.0,201.0
0.0,0.0,0.923180242148,97.1476510067,3.91987202706,0.0,Cell#008,0.862704796177,16.0,50.1837708831,1.29861167535,32.0,43.1,155.0
0.0,0.0,0.809566069478,92.8001932834,10.3593108183,0.0,Cell#010,1.1474134552,1.0,1.0,2.87581835689,32.0,45.9,172.3
0.0,0.0,0.653542679018,93.1710860879,4.35220689781,0.0,Cell#012,0.926419353687,1.0,1.0,1.40904833448,32.0,51.7,146.4
0.0,0.0,0.679267094618,95.942358741,2.50525914897,0.0,Cell#014,0.810670504373,1.0,1.0,0.650526028086,32.0,57.4,269.9
0.0,0.0,0.671438056914,92.9042067917,3.52447041645,0.0,Cell#017,0.836357854987,1.0,1.0,1.00471307808,32.0,66.0,146.4
0.0,0.0,0.718526249828,98.2064953951,6.1001647763,0.0,Cell#018,0.992097895005,26.0,137.065693431,1.55115509993,32.0,68.9,166.5
0.0,0.0,0.628782876833,94.9248120301,2.08614642924,0.0,Cell#021,0.812394484251,1.0,1.0,0.474721111273,32.0,80.4,160.8
0.0,0.0,0.927773483489,96.0200471698,4.2719884835,0.0,Cell#024,1.17029127486,1.0,1.0,1.61835837376,32.0,86.1,140.7
0.0,0.0,0.790655996189,99.3123416576,2.87838652296,0.0,Cell#028,1.00933387815,14.0,146.277310924,1.06649213978,32.0,97.6,163.7
0.0,0.0,0.766841964572,93.1134469011,4.93612574954,0.0,Cell#030,0.944278893496,1.0,1.0,1.72528764117,32.0,106.2,106.2
0.0,0.0,0.985543082928,99.0842490842,4.29090558419,0.0,Cell#031,1.04954134618,8.33333333333,51.7486772487,1.51957740033,32.0,117.7,206.7
0.0,0.0,0.851192221708,98.6147186147,3.17875327189,0.0,Cell#036,0.908725737101,5.0,17.9565217391,0.87807245792,32.0,143.6,117.7
0.0,0.0,0.798498800561,97.5258659469,2.86965456109,0.0,Cell#038,0.983468522305,1.0,1.0,0.93891014428,32.0,160.8,109.1
0.0,0.0,0.713998677454,96.7479674797,3.28686558586,0.0,Cell#041,0.815227570871,14.0,34.9723435226,1.01950856952,32.0,166.5,91.9
0.0,0.0,0.520077411783,92.523364486,2.07906820845,0.0,Cell#047,0.560664289729,1.0,1.0,0.147604395906,32.0,183.8,249.8
0.0,0.0,1.02828483177,97.9619565217,4.2676428447,0.0,Cell#050,0.808904272968,2.55172413793,6.35759327378,1.4777982681,32.0,192.4,100.5
